@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4 5 6 }
@data
0.004557,0.000353,0.004246,0.000220,0.017276,0.011063,0.006409,0.006603,741.000000,0.556433,0.971166,0.774295,1.000000,101.254834,0.890554,33.797485,28.082074,75.605476,0.053988,2.079439,0.673100,3.143826,0.561600,7.506231,10.620678,2.387624,3.337857,0.927662,1.297955,-0.171292,0.682240,0.005214,0.007668,0.137028,1.543614,0.774976,3.428441,0.654691,4.852025,12.175923,2.136744,2.739724,0.854352,1.203784,-0.291544,0.779456,0.100730,0.420521,0.220401,0.789474,0.661390,1.166319,0.727418,4.724444,3.873543,1.607685,2.147192,0.446667,0.938936,-0.156509,0.552964,0.003131,0.004683,0.039050,3.972270,0.385361,3.221738,0.462039,7.733102,8.920100,2.375874,3.570578,1.635664,1.561394,-0.066810,0.468176,0.011593,0.020620,0.211659,1.064124,0.554215,1.194906,0.709848,4.755647,3.710027,1.637237,2.218859,0.631795,1.031315,-0.111655,0.480735,0.011782,0.006532,1
0.004209,0.000120,0.004127,0.000108,0.011902,0.002898,0.004942,0.003026,649.000000,0.864786,0.975940,0.792430,1.000000,100.769553,0.787442,40.700184,20.437222,-9.429962,0.047100,2.786689,0.310751,1.989927,0.499206,7.919795,5.299028,2.213481,3.386770,1.135508,1.398530,-0.054823,0.417923,0.005908,0.010454,0.052447,1.455631,0.756335,3.007726,0.622114,9.134812,10.488652,2.490525,3.274244,0.695224,1.157826,-0.246561,0.776811,0.086163,0.074997,0.069645,2.029967,0.198862,1.267376,0.551839,7.542952,3.037500,1.952959,3.018286,0.860880,1.279051,-0.019567,0.240620,0.001423,0.000451,0.045212,3.306985,0.193802,2.017288,0.473512,7.972426,4.894460,2.174927,3.443575,1.329446,1.476969,-0.028160,0.307067,0.006251,0.028784,0.068089,2.162892,0.149866,1.274908,0.535366,7.555251,2.925053,1.935286,3.031008,0.885594,1.296308,-0.013839,0.203426,0.001117,0.005694,1
0.004249,0.000105,0.004215,0.000108,0.015658,0.004338,0.007004,0.005108,689.000000,0.875880,0.892487,0.615179,1.000000,115.840620,0.634222,44.479571,21.462679,-54.370185,0.047615,3.423408,0.020329,1.781379,0.466715,9.030981,3.565305,2.046012,3.341342,1.367812,1.483407,-0.019895,0.255488,0.000966,0.004655,0.046460,1.667814,0.770160,3.408362,0.606080,9.061962,10.846419,2.556497,3.360888,0.800768,1.216790,-0.249646,0.790430,0.033900,0.135270,0.075527,2.047683,0.085573,1.102402,0.551510,7.370047,2.427202,1.856996,2.916662,0.871281,1.282057,-0.007536,0.148071,0.001140,0.001104,0.049973,3.263672,0.051377,1.753811,0.487444,9.068359,3.614468,2.052559,3.305146,1.367672,1.485161,-0.028971,0.305325,0.004487,0.005483,0.074993,2.021299,0.096419,1.091899,0.549703,7.380192,2.442249,1.862962,2.909790,0.849034,1.272851,-0.008300,0.155334,0.001931,0.001348,1
0.004149,0.000101,0.004107,0.000100,0.013431,0.003728,0.005336,0.003795,817.000000,0.923662,0.972619,0.567361,1.000000,123.053824,0.667132,52.257845,20.025694,60.749539,0.045467,3.567449,0.019869,1.828297,0.458960,9.221408,3.711976,2.063104,3.385994,1.404565,1.509935,-0.021977,0.269391,0.003167,0.002965,0.037212,4.359238,0.427835,3.773972,0.511136,10.224340,10.877824,2.514691,3.652596,2.179068,1.587292,-0.105741,0.578720,0.078867,0.083290,0.076372,2.033634,0.084403,1.107020,0.551482,8.055255,2.408558,1.856236,2.927068,0.862299,1.278384,-0.005885,0.130969,0.001373,0.000764,0.046190,3.609797,-0.005344,1.733311,0.453775,9.221284,3.570966,2.033678,3.356017,1.395130,1.507696,-0.030316,0.314738,0.004291,0.005649,0.074862,2.156659,0.031139,1.108405,0.537738,8.066071,2.295240,1.832518,2.933120,0.890391,1.298124,-0.003403,0.099827,0.002472,0.003169,1
0.004285,0.000115,0.004275,0.000211,0.017080,0.005131,0.008030,0.006285,1213.000000,0.572933,0.897853,0.659239,1.000000,144.468037,0.720337,43.989963,36.054256,-59.259922,0.051716,2.928505,0.098063,1.610205,0.497872,9.442897,3.565216,2.037659,3.273574,1.209655,1.433354,-0.017502,0.237197,0.002871,0.001368,0.054823,1.500464,0.776058,2.454457,0.617063,9.572888,10.536238,2.515444,3.202986,0.712540,1.173572,-0.275312,0.805667,0.014142,0.034346,0.232305,0.703083,0.612742,0.902804,0.746465,4.576353,2.926860,1.559442,2.048866,0.412599,0.893864,-0.137986,0.512344,0.005031,0.001005,0.052413,3.026210,0.061440,1.529510,0.473345,9.411290,3.421566,2.017060,3.265171,1.157697,1.420472,-0.017406,0.237653,0.004866,0.009002,0.227483,0.910497,0.511206,0.924228,0.731151,4.598631,2.812787,1.565976,2.105687,0.554562,0.976924,-0.100650,0.447732,0.003980,0.001317,1
0.004289,0.000102,0.004200,0.000115,0.015855,0.011529,0.006092,0.006434,835.000000,0.593183,0.981199,0.792220,1.000000,106.669048,0.905138,36.384619,29.292072,-30.558301,0.048514,3.235849,0.001204,1.628775,0.472274,7.675202,3.243563,1.993054,3.260949,1.275094,1.465839,-0.021894,0.264158,0.003897,0.001785,0.203958,1.560647,0.825824,4.477251,0.681735,5.083558,16.359595,2.079003,2.671320,0.941180,1.195242,-0.311891,0.792368,0.622113,0.195308,0.077158,1.772888,0.217639,1.130771,0.574120,8.493222,2.759235,1.914846,2.912870,0.767877,1.224932,-0.022293,0.252194,0.001848,0.000648,0.048910,3.063235,0.062740,1.631696,0.486123,7.672059,3.473337,2.033213,3.277445,1.236763,1.446307,-0.018858,0.245984,0.006715,0.009703,0.077577,1.778711,0.216124,1.134762,0.578639,8.520362,2.759389,1.917559,2.915132,0.788170,1.228408,-0.021657,0.248668,0.001166,0.003502,1
0.004153,0.000099,0.004130,0.000101,0.009849,0.001333,0.005362,0.002650,1660.000000,0.750234,0.973036,0.696017,1.000000,156.852814,0.837169,56.772238,37.536228,-32.198851,0.051578,3.117377,0.015937,1.589336,0.472801,8.381639,3.218286,2.000843,3.273513,1.206637,1.445256,-0.006014,0.139873,0.003812,0.004973,0.055284,1.685246,0.602026,2.096965,0.607867,10.166557,6.782750,2.354738,3.242983,0.818210,1.214160,-0.161825,0.659911,0.077080,0.056796,0.065503,2.273292,0.046749,1.189944,0.527392,9.071050,2.496240,1.875523,3.006347,0.925287,1.317656,-0.002961,0.094242,0.001249,0.001712,0.052217,3.100348,0.017682,1.594408,0.472820,8.402091,3.211842,1.998105,3.265786,1.194602,1.434725,-0.008926,0.170064,0.007785,0.002490,0.065229,2.272784,0.047235,1.192257,0.525363,9.085060,2.498139,1.875265,3.006080,0.915971,1.314860,-0.003329,0.099875,0.002310,0.001254,1
0.004232,0.000104,0.004202,0.000105,0.014325,0.003678,0.006599,0.004634,1660.000000,0.740756,0.919668,0.685950,1.000000,164.710678,0.759656,58.060711,39.003716,-25.523823,0.062873,2.307592,0.077871,1.252912,0.518871,7.976440,2.697089,1.908226,3.035319,0.907520,1.318247,-0.011971,0.189462,0.006449,0.005874,0.055056,1.472513,0.721904,2.693552,0.647960,9.298429,9.111202,2.482776,3.246476,0.783874,1.176760,-0.240190,0.766837,0.072676,0.195466,0.079131,1.784738,0.094749,0.989635,0.564477,8.696948,2.158305,1.801154,2.807411,0.741549,1.216427,-0.006177,0.131412,0.001203,0.002240,0.064125,2.405556,0.033058,1.241107,0.517656,7.968056,2.568424,1.888366,3.037915,0.968887,1.339923,-0.006861,0.143937,0.004427,0.002957,0.078767,1.798955,0.089039,0.991328,0.565913,8.712388,2.150563,1.799010,2.810027,0.755203,1.224956,-0.005425,0.123262,0.003062,0.003249,1
0.004148,0.000100,0.004123,0.000102,0.012727,0.003076,0.005765,0.003839,1084.000000,0.664544,0.948381,0.713158,1.000000,127.396970,0.826284,43.583804,32.567964,-60.436258,0.040349,3.743776,0.032942,1.960667,0.456811,8.604772,3.987986,2.104387,3.459476,1.484430,1.529048,-0.013714,0.216390,0.002549,0.004058,0.050169,2.086100,0.616752,2.723984,0.565078,9.588174,8.800317,2.425019,3.337123,0.946698,1.300782,-0.180219,0.695525,0.079473,0.051403,0.063027,2.272655,0.062351,1.208502,0.526616,8.915369,2.574874,1.889955,3.015379,0.918521,1.318311,-0.003619,0.104326,0.002868,0.000793,0.041501,3.910734,-0.021565,1.956112,0.437374,8.618079,3.718543,2.069535,3.434141,1.489809,1.529797,-0.018212,0.248299,0.001289,0.002256,0.063131,2.239562,0.076605,1.212310,0.527621,8.931583,2.611069,1.895448,3.013962,0.902140,1.309398,-0.005352,0.126692,0.001591,0.001961,1
0.004221,0.000100,0.004196,0.000101,0.009378,0.001319,0.005095,0.002109,917.000000,0.718080,0.953222,0.688438,1.000000,116.225397,0.838563,41.415838,28.823800,39.383119,0.049983,3.406675,-0.055839,1.640640,0.468243,7.755253,3.045167,1.970210,3.283691,1.357778,1.491630,-0.008910,0.170624,0.002312,0.005085,0.041066,2.067985,0.553202,2.314949,0.541096,9.472188,7.188658,2.369793,3.407414,0.844076,1.278233,-0.123755,0.602304,0.074945,0.067031,0.063881,2.299329,0.058060,1.221338,0.529180,8.838244,2.582654,1.891435,3.021979,0.947764,1.327733,-0.004335,0.114213,0.002539,0.003056,0.049798,3.233379,0.002813,1.682872,0.483015,7.773406,3.247162,2.001181,3.284695,1.329203,1.464797,-0.010914,0.189238,0.003845,0.003367,0.063314,2.354534,0.037011,1.224554,0.519550,8.851595,2.535281,1.882070,3.024274,0.943505,1.330490,-0.003626,0.104570,0.000896,0.001276,1
0.004182,0.000094,0.004173,0.000099,0.007795,0.000636,0.005147,0.001522,812.000000,0.869783,0.929062,0.609152,1.000000,117.053824,0.732160,46.640094,23.013855,-62.659402,0.044497,3.293860,0.088801,1.744503,0.469293,8.659357,3.935132,2.090048,3.345920,1.295191,1.475395,-0.021391,0.265678,0.007908,0.002043,0.045373,2.111111,0.506799,2.170976,0.540420,8.380117,6.446154,2.314758,3.354946,0.870037,1.288879,-0.116337,0.583124,0.044835,0.010192,0.050192,2.981007,0.061539,1.595048,0.488662,8.268489,3.371655,2.023076,3.273057,1.200415,1.436274,-0.005511,0.133972,0.002446,0.012650,0.043928,3.910000,-0.057394,1.807197,0.426264,8.666667,3.485556,2.028139,3.359146,1.413600,1.521592,-0.026676,0.295952,0.005996,0.001378,0.049921,3.111576,0.017294,1.596638,0.474799,8.287167,3.220556,2.000095,3.270984,1.214880,1.444693,-0.004741,0.124395,0.001872,0.010820,1
0.004105,0.000096,0.004092,0.000105,0.012154,0.002700,0.005991,0.003721,1116.000000,0.845220,0.910277,0.664286,1.000000,138.468037,0.720982,53.082318,28.368216,70.612949,0.050598,3.096708,0.045275,1.602330,0.484621,8.401235,3.380163,2.023732,3.283198,1.246884,1.448714,-0.014768,0.218699,0.005156,0.002028,0.038578,2.312757,0.613564,2.951137,0.547688,9.777778,9.654321,2.485797,3.469909,1.027380,1.342691,-0.183385,0.710197,0.113795,0.043401,0.071149,1.891880,0.180117,1.151936,0.561689,7.439659,2.722806,1.914390,2.950492,0.803888,1.250111,-0.015421,0.211750,0.001206,0.001447,0.050970,3.145786,0.027619,1.594488,0.470932,8.364465,3.309079,2.010646,3.284437,1.215015,1.447289,-0.010479,0.184721,0.003063,0.000970,0.070827,1.976290,0.141975,1.148707,0.553012,7.456997,2.628904,1.898749,2.956241,0.828971,1.265708,-0.009709,0.168689,0.001830,0.001569,1
0.004481,0.000216,0.004317,0.000270,0.011579,0.002720,0.005853,0.003479,1171.000000,0.860243,0.898695,0.677662,1.000000,147.539105,0.666938,56.410594,28.762918,-8.100293,0.061415,1.331132,0.674372,2.063079,0.611659,9.233019,6.599476,2.245983,3.073815,0.576201,1.101765,-0.201070,0.708175,0.003352,0.003421,0.037449,1.550000,0.756286,3.229402,0.587198,8.810377,11.161213,2.575299,3.456635,0.658223,1.152909,-0.238141,0.780081,0.034902,0.038524,0.082044,0.856540,0.788842,1.960536,0.689169,6.865401,7.215638,2.212634,2.846114,0.419937,0.948119,-0.282322,0.781836,0.001482,0.000783,0.060744,1.493414,0.648080,2.090923,0.590858,9.246201,6.347693,2.240085,3.079542,0.628345,1.143176,-0.183425,0.686722,0.004004,0.007897,0.077167,1.039015,0.743897,1.911903,0.662440,6.887315,6.979673,2.204426,2.919911,0.497886,1.022573,-0.235104,0.739392,0.003140,0.002886,1
0.004137,0.000100,0.004117,0.000098,0.011476,0.002645,0.005655,0.003400,1258.000000,0.815581,0.884669,0.611273,1.000000,153.539105,0.661933,54.886746,31.759863,-51.935498,0.049364,3.343920,-0.058571,1.593374,0.453838,8.833938,2.971516,1.958047,3.239423,1.243788,1.461438,-0.015530,0.222583,0.002837,0.003494,0.039595,2.253176,0.651800,3.184001,0.558002,9.362069,10.681066,2.521776,3.466595,1.045571,1.324971,-0.199879,0.733578,0.155937,0.058952,0.052252,3.004481,0.022648,1.529923,0.487607,8.637789,3.143635,1.990463,3.253569,1.207400,1.439774,-0.003428,0.105466,0.002778,0.001420,0.049526,3.149149,0.008312,1.591083,0.459061,8.834835,3.196945,1.993050,3.244259,1.151412,1.432682,-0.015044,0.219070,0.005077,0.002408,0.052179,2.910901,0.052970,1.523815,0.487179,8.652687,3.236351,2.003665,3.252256,1.149406,1.419994,-0.003894,0.112425,0.002457,0.000840,1
0.004193,0.000096,0.004182,0.000098,0.008672,0.000970,0.005126,0.001899,851.000000,0.771734,0.977038,0.715126,1.000000,110.568542,0.859124,41.430799,26.347732,-44.859438,0.047754,3.510724,0.040875,1.798532,0.478261,8.765416,3.809581,2.082148,3.380860,1.472642,1.512298,-0.015812,0.229499,0.007868,0.003107,0.042540,2.457105,0.435613,2.204228,0.531017,9.239946,6.249396,2.307057,3.418173,1.056086,1.368653,-0.087101,0.517750,0.048489,0.061196,0.076106,2.059424,0.039144,1.065968,0.550726,9.273400,2.227216,1.817267,2.889843,0.875151,1.285198,-0.006119,0.132727,0.001743,0.000802,0.045031,3.889053,-0.036476,1.815892,0.444213,8.744083,3.613500,2.055325,3.403527,1.508515,1.537870,-0.016258,0.233848,0.005496,0.005164,0.074815,2.131614,0.007022,1.063775,0.545075,9.281308,2.161759,1.803149,2.895338,0.901703,1.297528,-0.003604,0.102130,0.003348,0.001787,1
0.004195,0.000097,0.004179,0.000101,0.007817,0.000724,0.004965,0.001442,763.000000,0.850631,0.922612,0.606518,1.000000,115.396970,0.707703,44.624315,23.461788,-47.414341,0.037821,4.845092,-0.048116,2.307896,0.419405,9.489264,4.400191,2.154897,3.597032,1.931055,1.636606,-0.020170,0.265883,0.005263,0.004088,0.035271,2.365031,0.557260,2.591582,0.522426,9.493865,8.311312,2.422351,3.512346,0.970313,1.330498,-0.124587,0.612619,0.035727,0.039266,0.062419,2.550781,0.014986,1.291145,0.517284,9.154785,2.628385,1.901027,3.087917,1.064239,1.371964,-0.004106,0.112417,0.001801,0.002080,0.038445,4.700692,-0.018127,2.313239,0.415944,9.520761,4.533306,2.150641,3.565964,1.808339,1.616657,-0.034148,0.341502,0.003081,0.003830,0.061474,2.505338,0.031471,1.288483,0.514973,9.172852,2.668139,1.908341,3.086945,1.017856,1.363427,-0.004078,0.112026,0.001145,0.002199,1
0.004199,0.000101,0.004181,0.000101,0.008468,0.000983,0.004903,0.001761,851.000000,0.879166,0.917026,0.696399,1.000000,123.982756,0.684604,49.610637,23.640237,-82.913830,0.060357,2.978873,-0.043992,1.404771,0.500909,7.612676,2.727445,1.904974,3.120080,1.252055,1.439876,-0.026950,0.286631,0.005166,0.004666,0.036342,2.607042,0.478900,2.566158,0.503143,9.381690,7.374031,2.379324,3.505282,1.046302,1.351838,-0.109808,0.579908,0.058149,0.018005,0.065485,2.314197,0.037457,1.196413,0.527877,8.550453,2.494308,1.874561,3.010228,0.953516,1.327355,-0.003441,0.101686,0.000719,0.000720,0.060645,2.709416,0.044449,1.390472,0.508491,7.615260,2.957494,1.943800,3.116330,1.126557,1.395568,-0.018690,0.239676,0.003961,0.006062,0.065687,2.281933,0.048719,1.193125,0.523921,8.567779,2.515602,1.877926,3.005927,0.915536,1.316454,-0.004441,0.115371,0.002160,0.002205,1
0.004255,0.000114,0.004207,0.000109,0.011288,0.002967,0.005139,0.002988,846.000000,0.672259,0.916576,0.672496,1.000000,118.568542,0.743612,39.393283,29.163478,41.772716,0.041435,3.610656,0.112295,2.094440,0.445857,8.293716,4.518922,2.152969,3.466418,1.364752,1.496170,-0.028522,0.310170,0.010850,0.005560,0.037975,1.636612,0.753810,3.286323,0.589891,8.215847,11.655596,2.578885,3.419996,0.722133,1.193011,-0.245433,0.784971,0.154179,0.190045,0.076794,1.970030,0.128196,1.129178,0.551422,8.933467,2.549220,1.880588,2.918015,0.818857,1.262231,-0.011056,0.178701,0.003401,0.001393,0.040685,3.832326,0.076353,2.139876,0.448054,8.312689,4.453585,2.147511,3.489906,1.500016,1.528382,-0.026830,0.302291,0.002732,0.006062,0.076133,2.020252,0.110792,1.139068,0.550326,8.948543,2.523287,1.876782,2.928562,0.847648,1.274845,-0.007665,0.149328,0.001804,0.001211,1
0.004194,0.000103,0.004180,0.000101,0.008591,0.000840,0.005011,0.001803,791.000000,0.851575,0.915509,0.742026,1.000000,115.254834,0.735469,44.923987,23.550641,-6.762427,0.045452,3.210750,0.045844,1.662126,0.470307,8.783593,3.518939,2.043086,3.303855,1.234081,1.458949,-0.019508,0.251337,0.004149,0.009499,0.043087,2.342291,0.493306,2.394231,0.514069,10.308345,6.824301,2.342848,3.430816,0.910427,1.319256,-0.091445,0.532601,0.039696,0.053155,0.062038,2.472163,0.045980,1.291523,0.514396,8.262626,2.710450,1.912163,3.064531,0.994942,1.353596,-0.005572,0.130381,0.000643,0.000809,0.044572,3.321101,0.027348,1.706104,0.466246,8.807339,3.507224,2.033578,3.305195,1.281533,1.466344,-0.024181,0.278976,0.003275,0.012012,0.061803,2.484930,0.040494,1.293620,0.516146,8.275887,2.694669,1.910680,3.068052,1.011957,1.360021,-0.003284,0.100242,0.000608,0.004658,1
0.004134,0.000100,0.004145,0.000170,0.011468,0.002351,0.005681,0.003338,1345.000000,0.858071,0.945851,0.706408,1.000000,155.053824,0.694038,58.967656,30.281681,11.702963,0.082038,1.796624,0.067316,0.991336,0.564252,8.270900,2.051211,1.776791,2.782029,0.749457,1.219296,-0.008968,0.158166,0.005754,0.001887,0.051145,1.541801,0.757279,3.078852,0.617942,10.487138,11.137294,2.505288,3.316416,0.754216,1.168225,-0.253202,0.786902,0.074802,0.031234,0.167883,0.789209,0.556867,0.968502,0.699705,5.488376,2.738415,1.574444,2.159713,0.389752,0.912998,-0.126800,0.508374,0.000172,0.002589,0.083077,1.874363,0.026178,0.997778,0.560886,8.266553,1.969696,1.754075,2.779201,0.791209,1.240297,-0.009849,0.165817,0.003093,0.005629,0.167871,0.856174,0.499968,0.983399,0.696437,5.465025,2.483609,1.568699,2.161903,0.435667,0.953670,-0.100608,0.460657,0.004363,0.003435,1
0.004285,0.000134,0.004199,0.000115,0.007586,0.000622,0.004891,0.001397,885.000000,0.844778,0.944504,0.728395,1.000000,120.325902,0.755520,46.568961,24.919822,11.582724,0.040722,2.530587,0.383793,2.018978,0.495491,8.141074,5.681721,2.270040,3.421209,0.943805,1.343514,-0.064856,0.453569,0.004474,0.005875,0.040195,2.411985,0.511825,2.448553,0.506499,7.887640,7.468025,2.339352,3.461300,0.921208,1.327910,-0.103051,0.560488,0.027355,0.010018,0.074346,1.799170,0.236518,1.180982,0.564969,7.757258,2.913790,1.922452,2.936316,0.752804,1.221512,-0.031079,0.297635,0.001818,0.003119,0.040497,2.714094,0.348611,2.035919,0.506054,8.214765,5.610252,2.266116,3.454736,1.115312,1.397731,-0.053380,0.416393,0.007943,0.022568,0.073860,1.813980,0.234131,1.187606,0.563856,7.772492,2.922986,1.927154,2.944409,0.759133,1.225741,-0.028883,0.287643,0.002644,0.009243,1
0.004187,0.000099,0.004175,0.000100,0.008878,0.001039,0.004984,0.001918,925.000000,0.841848,0.948718,0.647759,1.000000,122.811183,0.758284,47.081265,25.410467,-52.016001,0.044647,3.367960,0.047091,1.761723,0.469030,9.372966,3.700696,2.066141,3.368529,1.342949,1.483570,-0.016717,0.235075,0.000591,0.007009,0.038833,2.762203,0.397528,2.280272,0.503422,9.705882,6.405360,2.314961,3.499066,1.135700,1.406461,-0.073480,0.484626,0.045179,0.036924,0.048681,3.052965,0.040599,1.597513,0.479298,9.064826,3.311339,2.016143,3.287997,1.198579,1.439112,-0.002980,0.098893,0.001828,0.003293,0.045947,3.239161,0.078263,1.768842,0.464893,9.362238,3.789064,2.080339,3.345971,1.235847,1.456531,-0.024766,0.283819,0.002354,0.004083,0.048813,3.032881,0.046178,1.591742,0.482229,9.082096,3.326523,2.018361,3.284558,1.200573,1.438240,-0.004694,0.123876,0.000397,0.001368,1
0.004179,0.000101,0.004168,0.000100,0.008345,0.000944,0.004926,0.001626,711.000000,0.866272,0.964722,0.597479,1.000000,107.053824,0.765243,43.068389,21.515793,40.060559,0.057617,3.740558,-0.042108,1.831170,0.470733,9.799672,3.437701,2.022403,3.311127,1.566265,1.538838,-0.018972,0.248442,0.005812,0.002883,0.037724,2.197044,0.602621,2.795592,0.530620,9.586207,8.856690,2.442116,3.495093,0.890922,1.301350,-0.153969,0.665499,0.077964,0.013538,0.074912,2.179487,0.017324,1.106276,0.542609,8.690373,2.256332,1.823428,2.925952,0.922962,1.312904,-0.004534,0.115006,0.001112,0.002437,0.057036,3.401473,0.043022,1.847549,0.488404,9.810313,3.704350,2.057994,3.264000,1.457939,1.497858,-0.043093,0.367534,0.005270,0.003278,0.075252,2.174755,0.018630,1.106802,0.538728,8.688207,2.257324,1.824205,2.925424,0.906370,1.301294,-0.004237,0.111152,0.002245,0.001520,1
0.004079,0.000094,0.004067,0.000095,0.010209,0.001834,0.005743,0.002982,837.000000,0.692826,0.921806,0.692308,1.000000,120.083261,0.717409,39.420217,28.426122,78.183735,0.037755,3.993056,0.031332,2.086341,0.440613,9.395833,4.250260,2.132444,3.504465,1.525538,1.558719,-0.017454,0.245013,0.003532,0.009585,0.048179,1.337500,0.833322,3.660183,0.621054,9.681944,11.747452,2.574002,3.270920,0.607899,1.119410,-0.313478,0.845963,0.008348,0.027778,0.049310,3.221528,-0.003659,1.601027,0.477044,9.436111,3.198002,1.997138,3.298477,1.284792,1.469910,-0.004965,0.127657,0.003268,0.002393,0.037504,4.154206,0.019062,2.158869,0.447800,9.390966,4.312878,2.139307,3.511679,1.693901,1.584323,-0.027389,0.305590,0.001802,0.000907,0.049834,3.114022,0.026560,1.596114,0.479110,9.437269,3.282965,2.012351,3.295711,1.234796,1.450431,-0.004134,0.116486,0.003208,0.001178,1
0.004183,0.000103,0.004174,0.000100,0.008414,0.000948,0.004856,0.001750,863.000000,0.801961,0.964246,0.665895,1.000000,114.225397,0.816816,43.162209,25.784059,-46.825714,0.051421,3.467550,-0.034734,1.674270,0.456249,7.833113,3.233076,1.996793,3.291993,1.337110,1.478401,-0.022627,0.269476,0.000963,0.006122,0.039505,2.005298,0.593889,2.400428,0.548968,8.558940,7.854473,2.414017,3.440019,0.831448,1.269643,-0.144582,0.645627,0.025913,0.029660,0.061858,2.544778,0.001265,1.271997,0.511969,8.677515,2.551183,1.885766,3.074470,1.034613,1.366732,-0.002339,0.084719,0.000862,0.000948,0.052663,3.281752,0.021882,1.673325,0.480773,7.839416,3.419468,2.018191,3.287290,1.350261,1.483146,-0.023353,0.273379,0.003900,0.005780,0.062327,2.487988,0.021041,1.270990,0.517647,8.685475,2.594704,1.895155,3.071260,1.021631,1.358591,-0.002658,0.090238,0.001491,0.002411,1
0.004071,0.000101,0.004056,0.000096,0.010430,0.001906,0.005213,0.002740,511.000000,0.787486,0.875000,0.617150,1.000000,105.254834,0.568766,34.979945,21.559272,78.987203,0.036330,4.607407,-0.000154,2.386185,0.410962,8.879012,4.605115,2.167058,3.570616,1.721603,1.600440,-0.033005,0.337163,0.007864,0.008259,0.046060,2.229630,0.758132,2.736693,0.536166,10.940741,11.961920,2.534835,3.309605,0.933967,1.295289,-0.262414,0.808006,0.016593,0.028167,0.052393,2.928163,0.023877,1.487813,0.483542,8.364898,3.069298,1.977177,3.221446,1.144576,1.418721,-0.007532,0.155273,0.001610,0.001365,0.036524,4.416422,0.061934,2.519689,0.432487,8.938416,4.990342,2.204622,3.571949,1.738736,1.601038,-0.038490,0.363911,0.006097,0.006935,0.053088,2.836387,0.045966,1.483304,0.494558,8.364311,3.103316,1.982623,3.209128,1.140256,1.412384,-0.008296,0.162416,0.001369,0.000874,1
0.004205,0.000099,0.004183,0.000101,0.009857,0.001601,0.005221,0.002261,876.000000,0.761455,0.973333,0.698565,1.000000,112.811183,0.849854,41.596160,26.963359,-31.659330,0.046976,3.381748,0.017659,1.726125,0.463878,9.055270,3.502087,2.042533,3.351035,1.320420,1.480486,-0.013664,0.212407,0.008547,0.005469,0.045503,1.791774,0.626968,2.441084,0.564751,9.730077,7.811460,2.414630,3.351295,0.744966,1.215674,-0.168014,0.678349,0.103166,0.049170,0.062763,2.427032,0.057492,1.293727,0.514716,7.999171,2.723051,1.917324,3.067070,0.971467,1.342287,-0.003179,0.098657,0.003017,0.001762,0.047194,3.349650,0.018636,1.709236,0.467795,9.050350,3.471591,2.031595,3.336991,1.334442,1.476067,-0.015812,0.227738,0.001778,0.003962,0.063579,2.475782,0.037000,1.293061,0.521938,8.012859,2.665930,1.905457,3.065271,1.033312,1.363564,-0.003591,0.104820,0.001943,0.000674,1
